_type,_id,_revision,_page.next,gr_gyv_id,gyv_pav,gyventoju_sk,taskas_wgs
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,cd00e037-c232-4853-961e-22932b7a23b7,84455085-6d5f-48ca-878f-57e88770d2ae,,2875,Veseluchos vs.,1,POINT (54.81446442 25.7390232)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,03e1fc01-0737-425d-90b0-e28450c9721c,b6ed44b7-c393-4c2f-8e64-337c11b403c7,,2876,Vilkinės k.,2,POINT (54.85352155 25.71946167)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6a7d2894-d116-47a6-8ccf-714af333481c,dde082c7-dff3-43f7-b202-b3d6622bfa53,,2877,Žitniškių k.,6,POINT (54.80464573 25.6824382)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,88ae17dc-be8f-4101-a388-c3abeb27073a,4bf1c648-9f98-4557-ae8f-baca098396c5,,2878,Žvynėnų k.,3,POINT (54.83559246 25.61532094)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,5552e8e2-67bc-4f1d-b72c-c29c8746cb15,d0306915-9a91-4a36-bf6a-0ede96ace2a1,,2879,Arvydų k.,226,POINT (54.8196749 25.56793509)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,53b5e498-df41-4e42-b6b5-9efad202a9fd,9f3866b3-379e-47e8-a392-fd322cca37bd,,2880,Aukštuolės k.,189,POINT (54.78669783 25.47568424)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d472b16a-65cd-4c52-9456-8c0342590aa6,0a4731fc-9281-4e75-b35d-713d50e11e24,,2881,Aukštųjų Bezdonių k.,4,POINT (54.80478805 25.59599023)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0da1caef-8527-407b-afec-347caaeb1697,591e5303-f051-45a1-8dc6-d86ad29cd6b8,,2882,Ažunerės k.,5,POINT (54.85828867 25.40517438)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0187b40e-a36d-43f1-8c04-6106315e1c43,6d6a67f5-0705-49b7-8817-5134dfe2e24e,,2883,Ąžuolinės k.,220,POINT (54.78516508 25.50380666)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c8fc1739-2000-4e56-96d6-8fdae10e3057,05ad413b-6b68-4217-83bc-00fbc16b2ba5,,2884,Balsiškių k.,66,POINT (54.77990806 25.51127528)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,799d7c46-ba11-466e-847b-2a9973567b1b,c5f7b56c-0995-45d2-9c3b-8374be4fbe71,,2885,Baronų k.,102,POINT (54.79993842 25.47436351)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,560d099c-565a-4efc-8005-b3e9a21a5fd0,6f666f72-c61e-41be-8003-927a5af6f8d4,,2886,Bezdonamiškių k.,13,POINT (54.82328251 25.54305694)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f3c2c9d1-71f1-443a-8dff-6b9fbcb64ccc,2774cc9b-2d32-4420-bfb8-9431ff20190b,,2887,Bezdonių k.,262,POINT (54.80362553 25.505369)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,2a242909-66dc-4ab2-a484-061c912ed823,45e6c685-a49f-4020-b628-96fb11545409,,2888,Bezdonių mstl.,636,POINT (54.79540108 25.52091947)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,31014df4-c088-4e25-8055-addc59db268e,6cc20c31-9ec9-4ff0-a27b-3ce76a3d7681,,2889,Bilkiškių k.,12,POINT (54.82761969 25.37343584)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c59b7c59-487c-498d-8679-3b279700e20b,7965343c-d3ca-4a56-a0f7-4d79d6d67ade,,289,Pagojų k.,1,POINT (56.12799847 22.79127206)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,8d9343e4-be49-4082-a445-b9c946e9694f,737239b0-8e8e-4047-9219-9c16bd8228ba,,2890,Blūdikalnio vs.,20,POINT (54.77678828 25.50360959)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f55463ee-4a42-49e6-a0dc-0734156ae7a1,ff83c52c-b6ef-4470-9af3-0f6bbfcd30f0,,2891,Bratoniškių k.,20,POINT (54.84477635 25.38179289)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b59563a6-f52b-463d-b0fa-ba73efc07f9c,85a2964e-2c45-44a3-addb-e86df4ea8b11,,2892,Diedelupės k.,4,POINT (54.84016257 25.54924684)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,75e1f485-c194-4c97-83e8-a6d6fc6340d4,3c4239d0-3fed-4434-8815-2c70fe6863d0,,2893,Girdiškių vs.,1,POINT (54.79550441 25.49500009)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,06523446-bd6f-4a83-a8ad-07f550038311,f54bfe24-3514-4071-b5c2-eb3191093578,,2894,Jonėnų k.,3,POINT (54.79355169 25.48897292)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,ccb15416-a21c-4c5b-b325-ba1908985330,4af9d656-55e2-47f1-90ea-c24b96c94383,,2895,Juodeglių k.,4,POINT (54.7961434 25.45807064)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e647c527-085c-408b-9180-76fd20506e04,afb3899e-83a1-4bc0-bf49-446734bc43f7,,2896,Kreivėnų vs.,70,POINT (54.84365587 25.5434585)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7b57ecb6-4549-4622-8d0d-0a57be13df28,c54f3a26-d297-4f3b-b426-cbb3c0e5b283,,2898,Liepalotų vs.,3,POINT (54.84443134 25.4397119)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3c1a3272-8d4c-4c9b-b5a3-039780ce5e7c,708b2f75-8760-467f-acb9-94aaa92ccf7b,,2899,Liepių k.,12,POINT (54.83636069 25.41438382)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d8e3e9fd-740b-4eb1-b6fe-7dbd3187edb8,9bc62f75-ac7a-4f9a-aaf9-c8310805963e,,29,Dusetų m.,531,POINT (55.74833401 25.84552949)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0b6a300e-9e3c-4dd0-87b4-88a3a5e72d09,02b6a99f-86db-4947-8e09-bb277bcad461,,2900,Miškonių k.,150,POINT (54.80674019 25.41236232)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bc9cda8e-5fb0-484c-8427-5ab69119d3cd,7f275b01-c029-4347-aa09-23bfc1791073,,2901,Naujasodės k.,16,POINT (54.83529642 25.53774137)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,111a58e0-49cb-47dd-876d-4f17466e97e6,f27af013-7266-423a-b923-b85e4d986bf9,,2902,Pasakiškių k.,48,POINT (54.82255701 25.41242118)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f1f19d82-41c6-4402-b49a-78bcd84604f6,47ae98fd-e9d6-4890-b53e-716ff3ede8ef,,2904,Plikakalnio vs.,5,POINT (54.79209364 25.51081947)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,2b31a1de-f752-4462-8a8f-6b1bd4c98ad5,5cbc7d35-550b-4383-80cb-05fd3d9847e7,,2905,Pušinės k.,2,POINT (54.83669432 25.54593406)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b6c53f90-27e9-4121-b935-eff4cd60e964,af2c20fd-c764-4fd4-beea-a98c0d308c2b,,2906,Sakiškių k.,328,POINT (54.82525469 25.40406393)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bc5ba435-d6da-421d-ba43-27e359ba0ee6,045423fb-dec3-4eff-9f58-808826e378c8,,2907,Skersabalių glž. st.,56,POINT (54.85000674 25.56565447)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,a14c1499-16ee-4dd4-b591-8d5f02c377f1,b3067c64-2399-4a9c-bf3b-055a727ef524,,2908,Spragilinių k.,3,POINT (54.85191268 25.5517756)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,5d20bfab-386c-4b64-b256-7944b04b31f9,a65d3ad4-db97-491b-b690-6734ea6e6e00,,2909,Šeškučių k.,3,POINT (54.76181439 25.47584431)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f1be37c1-4135-4597-9a8e-d3408806646e,0b8e7c93-d89e-43d3-9713-cec202f4de19,,291,Papilės mstl.,827,POINT (56.14982497 22.7974423)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,94de5a60-f92d-4bc0-9269-13ae678a6787,76ad2a7e-66e8-4150-adce-777b7a3ab72e,,2910,Tapelių k.,8,POINT (54.7738539 25.46255818)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,8f51e26c-3df9-4a5b-a17c-e3086f8c4735,74000b72-affc-4883-877b-47bf5ab28d38,,2912,Vilkiškių k.,217,POINT (54.78068676 25.49033142)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,dee7e234-f820-45ae-9b9d-110f209fc1f7,8a74e663-a144-4e20-9b20-d89c82ebdb0c,,2913,Zamečkavo k.,75,POINT (54.81482273 25.38624343)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c9f6aead-a7b9-4f34-88b9-fe71e8d4f985,8e594335-5558-4b72-8a45-d20482c1538e,,2914,Žvyriškių k.,7,POINT (54.81626926 25.45841176)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3da0e705-8fef-4918-86d9-3dad063494d0,bfb81132-a684-42ae-ae45-6cd057316706,,2915,Antežerių k.,653,POINT (54.73618042 25.17970901)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1de7fcd7-7049-4bed-bf56-0b718d5dab7c,7a4f8c71-061e-482e-93c7-53d78e7fef08,,2916,Augustų k.,5,POINT (54.7350751 25.12646196)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,fcf40518-478c-4cba-ac41-72f3c11a928d,e63553e4-1015-427e-8b77-dbf0cbc14bbb,,2917,Bagdoniškių k.,4,POINT (54.72698121 25.08967588)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,63608e95-7178-43de-a522-b468b6a20a48,275cf41c-6c20-4763-9e6e-c49d0ea234e4,,2918,Balandiškių k.,43,POINT (54.73551724 25.1526288)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,724bbbe4-a401-4364-99ea-79985e3c18cc,145d5357-147e-43e2-bf7f-8a9cebdb04c5,,2919,Bieliūnų k.,31,POINT (54.67884782 25.11005959)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,694fcf75-c628-4a31-8dff-94d9cbad1dbc,322cbe12-5dc1-4f3c-acef-72b065b957ec,,2920,Buivydiškių k.,1339,POINT (54.72004956 25.19446094)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,310bb75c-791c-46c3-8438-8bdff00363f0,2380830c-132e-4833-a923-0a428a8db05e,,2921,Čekoniškių k.,199,POINT (54.73733467 25.08150417)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b17d654f-1f24-48e4-aa97-5f31eabf1248,b39cf577-8459-42bb-99e8-8d88ba3fd55b,,2922,Dvarykščių k.,180,POINT (54.69426226 25.16371135)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9d24b28d-aa47-4d33-8716-a5be1d11c674,51c24ffa-1d0a-46e2-81fa-def98e3fae65,,2923,Geležių k.,333,POINT (54.72915447 25.14972516)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,dd22eaac-43af-4bc2-8dc3-e922dcce645f,e6010364-0a61-4e90-8924-c9e4a1b9ced3,,2924,Gineitiškių k.,744,POINT (54.73794723 25.19779251)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,fea24dec-4670-4916-aa4e-e34b8c1d9d59,bcb98d79-fc63-4282-bad0-427e262f940e,,2925,Girulių k.,16,POINT (54.69620162 25.08959053)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,ecfe5e0e-0885-4bd9-82f2-45a80857cf65,4a9250af-6b55-4c32-84be-a4e1e8a8bd70,,2926,Griovių k.,68,POINT (54.69055423 25.15205112)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e1e1d4ae-e6af-4129-9182-c1036981f39d,b0d0e032-ce32-4044-ab71-7f485ddaf242,,2927,Gudelių k.,110,POINT (54.68194486 25.17908005)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,ade7efdc-21a7-4d67-ac4b-9d539c982214,01daf1bb-bbea-4bce-97f7-672234e23303,,2928,Karveliškių k.,36,POINT (54.70914807 25.09433475)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,48531bff-a1ec-485b-8673-253c83ecd405,bd639be5-b4f0-4b38-94a2-7d58de52b95d,,2929,Koplyčninkų k.,107,POINT (54.71265371 25.08196103)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1963eb8c-6acf-4153-ba83-b71205480fd8,5b02e042-789b-4863-8676-68f17f5aab64,,2931,Lapaučiškių k.,35,POINT (54.73993175 25.10710415)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,cffd1be5-b8e9-4b2f-9930-97726caf7f4d,834a4f7b-273f-491b-a847-7c47af5b0527,,2932,Leičių k.,83,POINT (54.75224456 25.08764532)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3beac1a2-4501-46d7-bf07-c25924627c51,8d81bee4-97d6-4b63-84d2-03881e3014ae,,2933,Maskoliškių k.,43,POINT (54.74195344 25.14567464)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,504e9199-4b41-46ec-97e4-b856d7d034dc,1e81fd49-a879-4fc4-aaa0-b227a1788207,,2934,Medviediškių k.,17,POINT (54.74691644 25.13934604)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,186e4b3f-ef64-48aa-930c-a964ae120031,1a6bf1c6-f915-4e3d-b73d-c0d2683200c0,,2935,Medžiakalnio k.,33,POINT (54.73138819 25.11238557)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,01bacb0e-413a-4204-ae18-eefe58329a78,e85d96fe-9380-45f0-b62a-a42c78a82e05,,2936,Mozūriškių k.,49,POINT (54.72448101 25.06633999)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e871c7b7-4f7e-4679-8c3a-ca89d8eb0946,0446a6e0-2f24-48eb-9258-d5345f1676c0,,2937,Naujakiemio k.,8,POINT (54.68051932 25.16542911)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,577d23ac-19af-4485-8e1d-ac9f06618281,af703b9d-ef4d-4f08-acaf-57fdbf7da691,,2938,Naujosios Rėvos k.,12,POINT (54.73552075 25.03224449)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e1d6f801-bfcc-43aa-a9dd-943b247f47f3,fdfbf761-581f-456f-918e-e6584a86b563,,294,Pelkelės k.,253,POINT (56.16063629 22.79972677)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bcd7604b-834e-4adf-8aaf-de7bba29c5ea,11991b7c-57d7-4ce5-b7d7-86fd136cf219,,2941,Papiškių k.,489,POINT (54.72161134 25.13764227)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9568b9de-2a1a-4eb2-8179-788d3ca1c493,9e692382-a645-401e-8f0c-cbf2e3996b78,,2942,Pasienių k.,7,POINT (54.68319048 25.14824276)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,fce225e6-4eef-415d-a8f8-4ea72b037a64,98d266db-3b80-438c-b062-54c475c72cd9,,2945,Pilikonių k.,12,POINT (54.74711083 25.10787177)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,973e58b8-2e4c-4c6d-b2c1-c38cbad900a9,094b8e31-6289-4cc9-a708-d5c7512e5289,,2949,Prapuolų k.,23,POINT (54.74498862 25.06707099)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f317d9fb-ca61-4ac1-a34c-2865ce7b2aae,24b8e61c-4a5a-4293-a340-5da9ac8c496b,,2950,Pūstalaukio k.,73,POINT (54.74382194 25.12964893)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9e693dd2-9fae-4fa5-b440-deaed1f9d8d9,8bb5e517-4c91-41b0-810e-17e295ebfb85,,2951,Raišių k.,61,POINT (54.69011259 25.1730006)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,cd583292-fefc-488b-8dc0-82fbcbf9be64,9ed04033-88f5-4b95-b6a9-795181ef0060,,2952,Saidžių k.,4,POINT (54.72664314 25.03899407)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,178b1b36-27d5-4e17-9146-bb7c45477620,db1902be-cbb4-4c1f-b552-9e64e346d1aa,,2954,Samanynės k.,6,POINT (54.74906068 25.04722708)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e51e8faf-11e1-40f1-89c0-2d3ee1c55e73,d211d233-a461-44c3-8e1e-9a9452ae2df9,,2956,Smiglių k.,42,POINT (54.68046941 25.12783491)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1be89c74-ff46-47b1-9804-d786e484e277,db1e60f3-4b2c-4ccf-9a1a-87a765117c96,,2957,Sviliškių k.,5,POINT (54.72653371 25.02387135)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bc0ac256-7f0c-4dd8-9d7f-89917832097c,d55c238a-a04f-4630-a046-a754a60f184b,,2958,Šilėnų k.,82,POINT (54.73451707 25.04923347)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,66bc2b48-b476-414a-aa26-8bb76f20d8d4,f40539d5-78dd-4c62-aadf-5aab7430298d,,296,Rimšių k.,22,POINT (56.1464366 22.76552534)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,42edd5f4-206e-47f7-ac00-7d6c5ee98944,523cd380-cf63-4b86-a0a3-cd860d1054e8,,2960,Užlandžių k.,19,POINT (54.67499629 25.11887856)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bab2fdbe-d3ff-4ad4-86dc-e65f0e7c62cb,fab03fba-668f-43d6-a1c5-a754bd7db3eb,,2961,Vaičiūniškių k.,7,POINT (54.68522237 25.08603337)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9a135c24-3f73-46d6-82a8-d232047cafcc,92b807d1-8f06-4f3a-b312-9a3ffecd98e0,,2962,Vaivadiškių k.,86,POINT (54.72293108 25.1047421)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7f352f56-e5ff-4ffe-85a6-af2124558e5f,a7400d96-25ff-4634-9b90-398fdb77e667,,2965,Virbeliškių k.,10,POINT (54.746528 25.05769623)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1732f23d-032c-4826-9131-09c3a21d9bf3,fe42b114-b6df-48a8-8b6a-054c0e6638b1,,2966,Zujūnų k.,1539,POINT (54.72935778 25.17302706)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d907d542-b5ca-44e6-a3ae-8ed9ac506152,275c61a4-fbac-4738-a243-5bb8cff92075,,2967,Baltosios Vokės k.,339,POINT (54.59848709 25.1868016)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,fc297f5d-8082-4f37-8053-ce36f605939f,5a247f81-753d-4259-a9c4-74a7d7e5fdc1,,2968,Didžialaukio k.,79,POINT (54.51746472 25.2305846)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,39b63a92-7ff9-423a-b38b-ec69fb2ffbcc,410284a5-c909-4fd6-88f8-716a9838ae12,,2969,Juodosios Vokės k.,11,POINT (54.52334305 25.17358016)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,dc8be07d-2ec8-44ed-b75f-cb337463458c,5f9820ba-2d3c-4894-a1e1-52925cda1bb0,,2970,Kaišialakių k.,24,POINT (54.53587241 25.20236061)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,97e3ab83-d4cf-4a25-ae18-769dd914b8a2,e3bcead7-0362-4513-8b8e-ab0af3daacb9,,2971,Keturiasdešimt Totorių k.,376,POINT (54.55667457 25.17291013)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d4e9a906-0c5a-4b48-bc21-50d408345ef0,510368e1-f46b-475f-801d-db27e5202bea,,2972,Kryžiškių k.,10,POINT (54.53946848 25.18217708)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,4faa0893-aadc-43ee-a723-0da5d7712289,ee6acce9-c8c6-4e12-8023-107830f1f560,,2973,Melekonių k.,450,POINT (54.56580573 25.2311835)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,8a9d8a07-210a-4c17-81d6-e70a1164e830,b22f0002-0d30-4d2e-962f-ff122b01096f,,2974,Merešlėnų k.,151,POINT (54.5315038 25.2213428)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b3d3ec4f-ef11-41b4-8d67-b000cfe0e399,f3e67db0-5581-4514-b975-083d2c6bf16b,,2975,Mikašiūnų k.,204,POINT (54.48047211 25.14807107)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,89963609-e21e-480c-a63f-cc7a50b9d57f,d31224d3-ee2e-4b6a-b272-750668fc0e46,,2976,Pagirių k.,3324,POINT (54.57983609 25.19884005)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b7cf863b-b9f9-4ee1-b669-c3ef5f5a33e4,336f69ce-7713-4afd-a65e-f7cf18bd0dc5,,2977,Papiškių k.,234,POINT (54.50152615 25.17125815)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,2022c286-8953-4b72-a10a-a56c46d00fd2,bbc611d8-eaad-4ed6-a4e4-d11b1095e14a,,2978,Skurbutėnų k.,102,POINT (54.55448291 25.1184036)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,23a2f0c5-86ce-47b1-9df5-15a6f9a552d7,92d1cdf1-01b0-4683-9ad9-b19ce06fea3a,,2979,Tarnėnų k.,143,POINT (54.55048104 25.14717451)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,fe878055-292f-4f79-a0b2-1ba0293da459,c8a2f7b8-6699-4513-9e03-1dbc27772f85,,298,Skabeikių k.,8,POINT (56.16464403 22.77637367)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1c470729-4e05-459a-91b4-1977303f7235,97c37a5a-67c9-4205-8270-9cc2dbcc35b0,,2980,Vaidotų k.,1178,POINT (54.59604274 25.17902057)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7a3e834d-bc7c-40dd-a225-b752021642a2,e93043ca-dcf3-41dc-bd65-941a0e17dfd5,,2981,Vairos k.,94,POINT (54.47633399 25.144408)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1f3d7892-7705-4fc1-9fc9-0c5d8bc428ed,b6048aec-cc40-40e0-b0ff-35c14c3f5513,,2982,Dobromislės k.,205,POINT (54.65590958 25.50294963)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,843a07a1-cfc8-4996-a153-04ebdde2b8c3,ea0ef63b-86f9-4e3d-8acb-fede18a08e75,,2983,Grigaičių k.,1160,POINT (54.66730776 25.41628247)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c35529f0-d2de-4b4f-ab3d-c4232370eb95,63b359ac-175f-4302-b909-00566f054e7e,,2984,Ivoniškių k.,32,POINT (54.63457636 25.47111854)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9e6f4e58-72c5-4e07-8364-72f2269b56a8,aeb3934b-9e1f-4544-9d71-ec85f0006b31,,2985,Juodalaukio k.,31,POINT (54.6450996 25.48698256)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,59243297-5782-4334-a14e-1fa22f42e076,d546423c-2b8c-4701-a3a7-04cca7ad9934,,2986,Kalniškių k.,38,POINT (54.63614207 25.48748783)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b7556d59-dd83-414f-a12b-ab878ab43d35,056d01bf-f21d-4efd-9105-96343edc6364,,2987,Kapitulščiznos k.,60,POINT (54.6564308 25.48738049)
